 ,Area,Mean,Min,Max,X,Y
1,0,255,255,255,564.000,382.000
2,0,215,215,215,585.500,393.500
3,0,63,63,63,578.500,421.000
4,0,91,91,91,550.000,415.500
5,0,33,33,33,542.000,399.000
