 ,Area,Mean,Min,Max,X,Y
1,0,115,115,115,522.000,348.000
2,0,142,142,142,565.500,405.500
3,0,3,3,3,599.500,473.500
4,0,75,75,75,605.500,573.500
5,0,125,125,125,579.500,643.500
6,0,109,109,109,541.500,701.500
7,0,66,66,66,481.500,745.500
8,0,61,61,61,403.500,767.500
9,0,83,83,83,311.500,765.500
