 ,Area,Mean,Min,Max,X,Y
1,0,130,130,130,262.000,361.000
2,0,113,113,113,299.500,384.833
3,0,109,109,109,342.167,420.833
4,0,93,93,93,383.500,495.500
5,0,92,92,92,395.500,588.833
6,0,92,92,92,375.500,672.833
7,0,107,107,107,343.500,731.500
8,0,107,107,107,288.833,779.500
9,0,109,109,109,232.833,808.833
10,0,130,130,130,171.500,827.500
11,0,112,112,112,118.167,823.500
