 ,Area,Mean,Min,Max,X,Y
1,0,45,45,45,126.000,724.000
2,0,44,44,44,191.500,709.500
3,0,41,41,41,247.500,679.500
4,0,42,42,42,301.500,637.500
5,0,45,45,45,349.500,555.500
6,0,40,40,40,369.500,461.500
7,0,39,39,39,333.500,335.500
8,0,50,50,50,287.500,271.500
9,0,49,49,49,239.500,235.500
