 ,Area,Mean,Min,Max,X,Y
1,0,123,123,123,570.000,528.000
2,0,14,14,14,521.500,565.500
3,0,14,14,14,491.500,624.500
4,0,13,13,13,482.500,684.500
5,0,35,35,35,489.500,753.500
