 ,Area,Mean,Min,Max,X,Y
1,0,104,104,104,104.000,685.000
2,0,46,46,46,198.167,654.167
3,0,52,52,52,268.833,598.167
4,0,38,38,38,303.500,546.167
5,0,37,37,37,326.167,390.167
6,0,62,62,62,276.833,274.167
7,0,70,70,70,204.833,208.833
