 ,Area,Mean,Min,Max,X,Y
1,0,75,75,75,808.000,498.000
2,0,144,144,144,898.167,504.833
3,0,80,80,80,810.167,586.167
4,0,137,137,137,902.167,630.167
5,0,78,78,78,776.833,482.167
6,0,135,135,135,916.833,399.500
7,0,137,137,137,1050.167,428.833
