 ,Area,Mean,Min,Max,X,Y
1,0,5,5,5,994.000,574.000
2,0,8,8,8,946.833,591.167
3,0,4,4,4,912.167,620.500
4,0,4,4,4,881.500,673.833
5,0,8,8,8,857.500,737.833
6,0,4,4,4,848.167,795.167
7,0,5,5,5,849.500,848.500
8,0,2,2,2,865.500,900.500
9,0,2,2,2,890.833,952.500
