 ,Area,Mean,Min,Max,X,Y
1,0,106,106,106,237.000,758.000
2,0,108,108,108,289.848,723.515
3,0,72,72,72,345.446,660.504
4,0,82,82,82,377.570,567.840
5,0,79,79,79,365.214,452.936
6,0,134,134,134,335.562,392.396
