 ,Area,Mean,Min,Max,X,Y
1,0,108,108,108,338.000,704.000
2,0,143,143,143,401.500,721.500
3,0,86,86,86,471.500,705.500
4,0,62,62,62,525.500,683.500
5,0,73,73,73,569.500,653.500
6,0,42,42,42,615.500,597.500
7,0,60,60,60,643.500,539.500
8,0,77,77,77,645.500,481.500
9,0,76,76,76,637.500,413.500
