 ,Area,Mean,Min,Max,X,Y
1,0,70,70,70,421.000,820.000
2,0,255,255,255,390.500,993.500
3,0,118,118,118,438.500,808.500
4,0,255,255,255,402.500,1072.500
5,0,176,176,176,248.500,775.500
6,0,107,107,107,921.500,205.500
