specimen,condition,region,position,load,plane,lineOfAction,momentArm,stabilityRatio
S4,split50,ss4,abd0,40N,SP,137.47627731483615,-3.656224470310909,-0.9170928662151954
S4,split50,ss1,abd0,40N,TP,169.79007379477355,18.088897273584685,0.180107148004941
S4,split50,ss2,abd0,40N,TP,189.9844298118939,25.778502686784524,-0.1760472926809289
S4,split50,ss3,abd0,40N,TP,244.1743405583714,15.944361799066996,-2.066256169256428
S4,split50,ss4,abd0,40N,TP,212.2168732591363,16.753890863889488,-0.6301574383053359
S4,split50,ss1,abd90,0N,SP,163.9872736718055,18.683967057153456,-0.2869857804546741
S4,split50,ss2,abd90,0N,SP,171.66541813627893,11.572183397711548,-0.1464982820615173
S4,split50,ss3,abd90,0N,SP,122.46528409286717,12.473075167009032,-1.5717863840287662
S4,split50,ss4,abd90,0N,SP,143.3394332885443,3.921303897761955,-0.7443132907090099
S4,split50,ss1,abd90,0N,TP,182.2583489655157,23.6987187203475,-0.0394360497267066
S4,split50,ss2,abd90,0N,TP,188.9329799867028,23.958720570005923,-0.157184437117043
S4,split50,ss3,abd90,0N,TP,195.7782082384355,27.299414357204025,-0.2825607286725137
S4,split50,ss4,abd90,0N,TP,197.18277319366493,28.78814106099818,-0.3092450083571298
S4,split50,ss1,abd90,20N,SP,161.98486462388485,18.344179617309663,-0.3252117717955757
S4,split50,ss2,abd90,20N,SP,173.8494483306415,8.636538280424112,-0.1077616246905138
S4,split50,ss3,abd90,20N,SP,114.10239217417698,10.755084939473315,-2.23527761579115
S4,split50,ss4,abd90,20N,SP,126.13205834379129,4.362671331180053,-1.3697317764157484
S4,split50,ss1,abd90,20N,TP,180.79006568321384,22.91422008998449,-0.0137901215234665
S4,split50,ss2,abd90,20N,TP,189.7234244079885,24.391377076890297,-0.1713539381613966
S4,split50,ss3,abd90,20N,TP,215.02824525308068,27.170521967390403,-0.7009424644794071
S4,split50,ss4,abd90,20N,TP,214.22121857561996,26.981700079436216,-0.6801408092324591
S4,split50,ss1,abd90,40N,SP,163.66621934504226,18.218399651745557,-0.2930605733187868
S4,split50,ss2,abd90,40N,SP,170.90232618699406,11.142488801501385,-0.1601306517805848
S4,split50,ss3,abd90,40N,SP,112.48097974664032,11.53217160914499,-2.4165519828955038
S4,split50,ss4,abd90,40N,SP,124.18789460948216,4.961449428774023,-1.4721245411317647
S4,split50,ss1,abd90,40N,TP,181.50152111240763,23.35152644640529,-0.0261485798064208
S4,split50,ss2,abd90,40N,TP,188.90874628486435,24.19303592875033,-0.1567330767119222
S4,split50,ss3,abd90,40N,TP,229.2406538218709,25.41712193336991,-1.160368376016213
S4,split50,ss4,abd90,40N,TP,231.17922732175165,25.84119303087711,-1.2428433169789708
S4,split50,ss1,ABER,0N,SP,159.83524158269032,18.297834480958524,-0.3672301721555362
S4,split50,ss2,ABER,0N,SP,170.45092438232166,9.912421275725952,-0.1682221085208025
S4,split50,ss3,ABER,0N,SP,116.59323541063983,12.56143332270236,-1.997542878791352
S4,split50,ss4,ABER,0N,SP,132.51588347138025,7.355640646037998,-1.0907013484031531
S4,split50,ss1,ABER,0N,TP,178.69432392425838,23.31926740160168,0.0227963046126053
S4,split50,ss2,ABER,0N,TP,191.38397495359047,26.010726328911147,-0.2013334462683121
S4,split50,ss3,ABER,0N,TP,204.05707290305483,29.58593567628205,-0.4464227828411685
S4,split50,ss4,ABER,0N,TP,179.6531298427134,28.459853948211133,0.0060541002851598
S4,split50,ss1,ABER,20N,SP,155.71542349112838,20.190253040070036,-0.4511932824220049
S4,split50,ss2,ABER,20N,SP,171.15082412277488,9.13735249183833,-0.1556871462856117
S4,split50,ss3,ABER,20N,SP,112.99057708035596,16.111093908316438,-2.356930009373856
S4,split50,ss4,ABER,20N,SP,120.22306645841198,11.623735163061143,-1.7165820631463582
S4,split50,ss1,ABER,20N,TP,177.06896418945564,22.536517666561885,0.0512008967379272
S4,split50,ss2,ABER,20N,TP,189.5490336115114,24.964594469668885,-0.1681976564991552
S4,split50,ss3,ABER,20N,TP,228.27290587980684,26.86227668709917,-1.1213073789846717
S4,split50,ss4,ABER,20N,TP,217.23298768410783,25.3568196975388,-0.7599491647102501
S4,split50,ss1,ABER,40N,SP,156.50289699880918,20.259695736000875,-0.43475225474048
S4,split50,ss2,ABER,40N,SP,170.49541634996748,10.024468423029225,-0.1674257080288572
S4,split50,ss3,ABER,40N,SP,108.81357506225164,15.369020071337465,-2.9351563653262693
S4,split50,ss4,ABER,40N,SP,116.50648810420743,10.636128734876651,-2.005120205319989
S4,split50,ss1,ABER,40N,TP,181.8101377933234,25.316763582784,-0.031589125444688
S4,split50,ss2,ABER,40N,TP,191.2371094582681,26.24272744580183,-0.1986784829906325
S4,split50,ss3,ABER,40N,TP,247.0411359495644,19.13007886578788,-2.360565018605747
S4,split50,ss4,ABER,40N,TP,226.38944278748545,19.72195063365505,-1.0497284755417424
S4,split50,ss1,APP,0N,SP,159.14121581787668,18.724362526102148,-0.3810388465752809
S4,split50,ss2,APP,0N,SP,171.527238065009,9.350712191732027,-0.1489659706459543
S4,split50,ss3,APP,0N,SP,118.22850070488954,9.507797762673478,-1.8627665889958889
S4,split50,ss4,APP,0N,SP,130.148330585693,4.649594057988479,-1.1854997503560447
S4,split50,ss1,APP,0N,TP,179.95092019925906,23.660347084639923,0.0008714682210204
S4,split50,ss2,APP,0N,TP,190.5218576573708,25.709518731675733,-0.1857335914101876
S4,split50,ss3,APP,0N,TP,208.08154414155493,27.63959747556872,-0.533537833629954
S4,split50,ss4,APP,0N,TP,206.22093258953703,27.275356604611154,-0.4925148848458995
S4,split50,ss1,APP,20N,SP,158.63412384920187,18.439685451935883,-0.3912088318460462
S4,split50,ss2,APP,20N,SP,168.30925037324445,11.349776943512202,-0.2069216766174013
S4,split50,ss3,APP,20N,SP,112.64697283029489,7.4202980140404255,-2.396805323933332
S4,split50,ss4,APP,20N,SP,125.39436691484548,2.235339061971818,-1.4074297226034884
S4,split50,ss1,APP,20N,TP,178.29940992832917,23.211632875746933,0.029689614900179
S4,split50,ss2,APP,20N,TP,191.67051795009976,26.908770376136992,-0.2065462294221296
S4,split50,ss3,APP,20N,TP,223.38960155209085,24.98818458289328,-0.9453092662311452
S4,split50,ss4,APP,20N,TP,220.40814033210864,24.196015811329065,-0.851311721502608
S4,split50,ss1,APP,40N,SP,156.4843430082616,20.518524993989917,-0.4351373438114049
S4,split50,ss2,APP,40N,SP,171.80575388446442,9.908907246794069,-0.1440041366120734
S4,split50,ss3,APP,40N,SP,110.63477990564284,8.741799835570866,-2.6555280679085844
S4,split50,ss4,APP,40N,SP,120.79213473574434,3.307190939503323,-1.6780349797258574
S4,split50,ss1,APP,40N,TP,179.55982310087225,23.850370811923835,0.0076862102904125
S4,split50,ss2,APP,40N,TP,191.43661945194165,26.623853242601072,-0.2023003166948828
S4,split50,ss3,APP,40N,TP,225.83371946685244,24.220341735187333,-1.0295418527346394
S4,split50,ss4,APP,40N,TP,219.3138759293024,24.551406687850225,-0.8188950202211545
S5,split50,ss1,abd0,0N,SP,190.9209969533173,7.896381777229224,0.1929206692044589
S5,split50,ss2,abd0,0N,SP,180.6077459971378,-0.72665424499381,0.0106007803276114
S5,split50,ss3,abd0,0N,SP,170.50757434232384,-10.907355786845097,-0.1672075892067437
S5,split50,ss4,abd0,0N,SP,157.78769881817755,-9.56464753289776,-0.4083687856956836
S5,split50,ss1,abd0,0N,TP,194.81995358230324,26.318561351546144,-0.2645637774889863
S5,split50,ss2,abd0,0N,TP,193.9479577553205,24.432006800957215,-0.2483589283827049
S5,split50,ss3,abd0,0N,TP,191.8180894006252,9.961978597786644,-0.209224549505982
S5,split50,ss4,abd0,0N,TP,196.3946589196237,11.381232179176305,-0.2941999893671748
S5,split50,ss1,abd0,20N,SP,189.7516324478283,8.369035573729724,0.1718591158791266
S5,split50,ss2,abd0,20N,SP,181.72175533796525,-2.2626533095043007,0.0300465483094618
S5,split50,ss3,abd0,20N,SP,169.67206801309223,-9.449061088501756,-0.1822387975329424
S5,split50,ss4,abd0,20N,SP,155.71002002120775,-6.936366150964097,-0.4513083458172168
S5,split50,ss1,abd0,20N,TP,191.4098243183308,23.53244449871735,-0.2018138135356043
S5,split50,ss2,abd0,20N,TP,196.21957688222585,25.67672538222356,-0.2908974144639649
S5,split50,ss3,abd0,20N,TP,187.6456037886459,5.979068497406609,-0.134238680093204
S5,split50,ss4,abd0,20N,TP,193.3268113751426,7.257527224610006,-0.2368841334379946
S5,split50,ss1,abd0,40N,SP,190.15990204594888,8.700466737818248,0.1792059732477314
S5,split50,ss2,abd0,40N,SP,181.1858858513504,-1.207732299571,0.020699142907766
S5,split50,ss3,abd0,40N,SP,168.93589086395772,-8.56471547298462,-0.1955419535661439
S5,split50,ss4,abd0,40N,SP,156.89920046429603,-7.648091596077893,-0.4265661046070473
S5,split50,ss1,abd0,40N,TP,193.2770785400303,27.281181479523287,-0.235958494045016
S5,split50,ss2,abd0,40N,TP,191.4836680738892,24.72031020005112,-0.2031551190877109
S5,split50,ss3,abd0,40N,TP,185.4564434651356,5.598113246897185,-0.0955201667063508
S5,split50,ss4,abd0,40N,TP,186.7835118434544,3.624376431732886,-0.1189480550184697
S5,split50,ss1,abd90,0N,SP,177.35980345768394,23.27893932327557,-0.0461127654568915
S5,split50,ss2,abd90,0N,SP,170.1333765204572,12.5752278307578,-0.1739299271051847
S5,split50,ss3,abd90,0N,SP,147.916880030531,6.145056810872077,-0.6268883501979302
S5,split50,ss4,abd90,0N,SP,147.01635100489906,4.771159389241488,-0.6490044556519241
S5,split50,ss1,abd90,0N,TP,190.7715178316505,23.43192126875543,-0.1902382517379234
S5,split50,ss2,abd90,0N,TP,192.3089770701166,20.71348023883113,-0.2181772184161902
S5,split50,ss3,abd90,0N,TP,188.39755831880447,5.132071478098772,-0.1475979141013825
S5,split50,ss4,abd90,0N,TP,191.94088203704877,5.168445153666834,-0.2114766804706908
S5,split50,ss1,abd90,20N,SP,177.96645351289055,22.507774824117323,-0.0355069921870069
S5,split50,ss2,abd90,20N,SP,171.42290868441697,11.272444516701889,-0.1508268286119934
S5,split50,ss3,abd90,20N,SP,147.27746385736836,6.204903847899927,-0.6425441709950127
S5,split50,ss4,abd90,20N,SP,144.74099630250925,5.578114299057689,-0.7069657857936589
S5,split50,ss1,abd90,20N,TP,189.20932557039413,23.04652918207904,-0.1621316940942469
S5,split50,ss2,abd90,20N,TP,192.86418618887072,21.6412734498553,-0.2283728113623402
S5,split50,ss3,abd90,20N,TP,187.77636128479944,5.563700800831628,-0.1365626692925183
S5,split50,ss4,abd90,20N,TP,191.56798678991012,5.430766984092023,-0.2046883081925484
S5,split50,ss1,abd90,40N,SP,177.6869171734059,22.57954861858293,-0.0403928578143033
S5,split50,ss2,abd90,40N,SP,170.9784380298965,11.432908455769528,-0.1587702335752156
S5,split50,ss3,abd90,40N,SP,139.75309958610887,8.7496734188256,-0.8464696254170013
S5,split50,ss4,abd90,40N,SP,137.97002594756052,8.008893214022784,-0.9013706864080988
S5,split50,ss1,abd90,40N,TP,191.3956764889205,24.996140007909425,-0.2015508832700919
S5,split50,ss2,abd90,40N,TP,192.52351991997185,21.99385479000282,-0.2221236338403106
S5,split50,ss3,abd90,40N,TP,188.57558026205484,6.044608017836574,-0.1507899768877184
S5,split50,ss4,abd90,40N,TP,191.0996810089325,5.230674265178274,-0.1961862320699595
S5,split50,ss1,ABER,0N,SP,170.66801517158655,28.243265153479705,-0.1643295429657321
S5,split50,ss2,ABER,0N,SP,166.73821945258402,18.004846512950966,-0.2356862954753772
S5,split50,ss3,ABER,0N,SP,126.21572625094024,16.366513122792714,-1.3655576596316603
S5,split50,ss4,ABER,0N,SP,126.97363734474484,15.445274528305411,-1.3283159978327546
S5,split50,ss1,ABER,0N,TP,183.6786840201888,17.7323833078483,-0.0642935183279237
S5,split50,ss2,ABER,0N,TP,186.093999119282,20.59770907725125,-0.1067632404271485
S5,split50,ss3,ABER,0N,TP,170.2556148930816,14.657877392316252,0.171730536653508
S5,split50,ss4,ABER,0N,TP,170.6826931134511,12.93242161521905,0.1640664722858827
S5,split50,ss1,ABER,20N,SP,171.99151316447242,27.52793070243572,-0.1406918867603797
S5,split50,ss2,ABER,20N,SP,167.9013800155269,16.189091455670145,-0.2143577627200045
S5,split50,ss3,ABER,20N,SP,122.65339840436688,16.71905655046071,-1.5604504073440943
S5,split50,ss4,ABER,20N,SP,115.01052068097944,17.2469836706902,-2.1434792504013345
S5,split50,ss1,ABER,20N,TP,190.0807514924292,22.621807126476217,-0.1777805416196567
S5,split50,ss2,ABER,20N,TP,182.46220500486027,21.317847557991605,-0.0430000572700059
S5,split50,ss3,ABER,20N,TP,178.9894114362645,19.749869690213146,0.0176399271332492
S5,split50,ss4,ABER,20N,TP,174.39799771022288,15.717051637248714,0.0980861399275015
S5,split50,ss1,ABER,40N,SP,172.48837311029084,27.26497142325829,-0.1318589478296189
S5,split50,ss2,ABER,40N,SP,167.7408933021749,16.20451301955561,-0.2173005671689517
S5,split50,ss3,ABER,40N,SP,118.14342902050032,16.6310803310522,-1.8694224480916504
S5,split50,ss4,ABER,40N,SP,111.40002385450828,16.92534501142586,-2.551696119861385
S5,split50,ss1,ABER,40N,TP,190.291154005476,24.25137000124868,-0.1815711201938918
S5,split50,ss2,ABER,40N,TP,184.51556251375732,23.762697645663728,-0.0789750121637961
S5,split50,ss3,ABER,40N,TP,187.08812556689347,21.94027229340878,-0.1243461265256485
S5,split50,ss4,ABER,40N,TP,176.09302995744315,16.02029357158628,0.0682953772810762
S5,split50,ss1,APP,0N,SP,174.4223806652476,26.45496674957353,-0.0976565006953406
S5,split50,ss2,APP,0N,SP,168.8511858749634,14.969734000026564,-0.1970771400212653
S5,split50,ss3,APP,0N,SP,135.27162450534428,11.84869078777125,-0.9905601971184728
S5,split50,ss4,APP,0N,SP,124.91859423845528,12.7176987447997,-1.4324754594255884
S5,split50,ss1,APP,0N,TP,191.19345297031285,26.671940146138837,-0.1978865671121433
S5,split50,ss2,APP,0N,TP,182.6750948963953,23.694416303335448,-0.0467231690225876
S5,split50,ss3,APP,0N,TP,175.87601188707043,20.88296067834678,0.0721017266966383
S5,split50,ss4,APP,0N,TP,177.52802262475902,19.081827973572548,0.0431709339301038
S5,split50,ss1,APP,20N,SP,176.0009190594373,24.789303578586907,-0.069910692913653
S5,split50,ss2,APP,20N,SP,168.38237456755417,15.008854432151464,-0.2055927257070008
S5,split50,ss3,APP,20N,SP,130.78406391666917,12.810206092841364,-1.1591627987697315
S5,split50,ss4,APP,20N,SP,123.52141755043908,13.196176729530382,-1.5096088194617985
S5,split50,ss1,APP,20N,TP,191.06649716502048,26.84776480706775,-0.195585027490672
S5,split50,ss2,APP,20N,TP,177.21838675957932,21.11500625126633,0.0485864873469477
S5,split50,ss3,APP,20N,TP,176.40312777638977,21.04414567842061,0.0628598613644193
S5,split50,ss4,APP,20N,TP,177.660268698257,19.070527327543896,0.0408587290872921
S5,split50,ss1,APP,40N,SP,173.6245039330449,27.438839277082536,-0.1117349376612297
S5,split50,ss2,APP,40N,SP,168.65198437174072,15.29473893889243,-0.2007004420355569
S5,split50,ss3,APP,40N,SP,131.37282224503676,12.051687592211112,-1.135352234091356
S5,split50,ss4,APP,40N,SP,120.77980307723352,12.699670904712908,-1.6788608682219197
S5,split50,ss1,APP,40N,TP,192.6020522864817,27.169985691411718,-0.2235637258545031
S5,split50,ss2,APP,40N,TP,181.01752101321551,22.73137717115734,-0.0177609591101788
S5,split50,ss3,APP,40N,TP,176.20737810576492,20.627706315878243,0.0662905874898098
S5,split50,ss4,APP,40N,TP,174.7976082137791,17.830007053161065,0.0910492197101473
S6,split50,ss1,abd0,0N,SP,199.66864787315177,-18.03686380820982,0.3574346090476987
S6,split50,ss2,abd0,0N,SP,180.57851563379816,-6.937239412686546,0.0100968316825289
S6,split50,ss3,abd0,0N,SP,168.32940658871811,-15.847904819254618,-0.2065579805399569
S6,split50,ss4,abd0,0N,SP,166.77715087791688,-19.72933172262426,-0.2349686529369031
S6,split50,ss1,abd0,0N,TP,183.8592516734099,21.84315584008717,-0.0674586974286325
S6,split50,ss2,abd0,0N,TP,197.28247268338237,31.34494230514104,-0.311129762065256
S6,split50,ss3,abd0,0N,TP,192.261862240818,18.44283674054983,-0.2173380884333546
S6,split50,ss4,abd0,0N,TP,184.8020615091164,8.349022646855426,-0.0840085801092229
S6,split50,ss1,abd0,20N,SP,199.2522091703851,-18.022014389727968,0.3492445831007085
S6,split50,ss2,abd0,20N,SP,180.6662376651165,-8.044744154890545,0.0116283174290074
S6,split50,ss3,abd0,20N,SP,170.33214727751664,-19.55659622159881,-0.1703568287061487
S6,split50,ss4,abd0,20N,SP,161.03483222626878,-15.964246742025528,-0.3436502157095304
S6,split50,ss1,abd0,20N,TP,190.7107769005832,27.99858762786577,-0.1891467763430834
S6,split50,ss2,abd0,20N,TP,196.19873409017575,30.28487291738502,-0.2905027998498936
S6,split50,ss3,abd0,20N,TP,187.1356017901069,13.922039699257372,-0.1251876418685844
S6,split50,ss4,abd0,20N,TP,184.39033404803664,6.838388809627437,-0.0767726271527024
S6,split50,ss1,abd0,40N,SP,199.40350791111257,-18.38721243768587,0.3522244090522996
S6,split50,ss2,abd0,40N,SP,181.742216810171,-9.712829461491808,0.0304042609201474
S6,split50,ss3,abd0,40N,SP,172.9238892176176,-22.60933646551816,-0.1241331921912291
S6,split50,ss4,abd0,40N,SP,162.70113511819775,-17.78894996196127,-0.3114435826071171
S6,split50,ss1,abd0,40N,TP,187.0357543395096,25.38869412803727,-0.1234180483908713
S6,split50,ss2,abd0,40N,TP,197.62956370183144,32.264262657690495,-0.3177866848166319
S6,split50,ss3,abd0,40N,TP,188.9209255908236,15.620917999432145,-0.1569700189076584
S6,split50,ss4,abd0,40N,TP,182.54658024261624,5.8227207679619495,-0.0444755003642291
S6,split50,ss1,abd90,0N,SP,201.6450346373683,-18.06751744802947,0.3968375077088972
S6,split50,ss2,abd90,0N,SP,185.58259847720703,-11.892508534712332,0.0977442326402732
S6,split50,ss3,abd90,0N,SP,175.76281168153304,-21.721128101457232,-0.0740875962197869
S6,split50,ss4,abd90,0N,SP,163.1329904773292,-18.544172363888915,-0.3031940758393263
S6,split50,ss1,abd90,0N,TP,195.72381268811665,18.092931658894276,-0.2815358227003657
S6,split50,ss2,abd90,0N,TP,200.74506405818025,19.628984848983755,-0.3787675977679459
S6,split50,ss3,abd90,0N,TP,202.0215108491946,18.46867855956953,-0.4044597270037802
S6,split50,ss4,abd90,0N,TP,197.09184821745407,12.68157450957789,-0.3074826916554425
S6,split50,ss1,abd90,20N,SP,204.531808506322,-21.42340285144016,0.4563968882890004
S6,split50,ss2,abd90,20N,SP,185.3755525285586,-12.13515052575014,0.0941082518827549
S6,split50,ss3,abd90,20N,SP,177.01797116583091,-23.666415908334468,-0.052089762334407
S6,split50,ss4,abd90,20N,SP,163.63511402486475,-19.44869004862512,-0.293643735837728
S6,split50,ss1,abd90,20N,TP,195.77479520841985,18.437403038345213,-0.2824964051522714
S6,split50,ss2,abd90,20N,TP,197.94188468931029,17.577196377080796,-0.3237922061077381
S6,split50,ss3,abd90,20N,TP,201.80637141794875,18.590881555595637,-0.4001004618509361
S6,split50,ss4,abd90,20N,TP,197.81126508158508,13.007372689179611,-0.3212784212935176
S6,split50,ss1,abd90,40N,SP,203.05460925805448,-19.266667921517868,0.4256001136956334
S6,split50,ss2,abd90,40N,SP,185.21200826057145,-11.155756837580386,0.091260583702021
S6,split50,ss3,abd90,40N,SP,176.44595812547905,-22.46687743861653,-0.0621087599595227
S6,split50,ss4,abd90,40N,SP,163.90220460718697,-18.894017455601865,-0.2885811654235052
S6,split50,ss1,abd90,40N,TP,193.34172500749565,16.62545231449923,-0.2371590484319304
S6,split50,ss2,abd90,40N,TP,199.05996833987064,19.03262657701019,-0.3454987339003991
S6,split50,ss3,abd90,40N,TP,201.94384765443095,19.28900557632827,-0.402886558053362
S6,split50,ss4,abd90,40N,TP,196.0696372760695,12.061601876949611,-0.2880606085778185
S6,split50,ss1,ABER,0N,SP,180.34336006807015,6.054578220936594,0.0059928354485379
S6,split50,ss2,ABER,0N,SP,167.6083818487379,10.182177795133969,-0.2196981979764813
S6,split50,ss3,ABER,0N,SP,154.70813079125318,13.25724614966783,-0.4725116578706426
S6,split50,ss4,ABER,0N,SP,149.24959304375707,8.310628648600737,-0.5949126001917918
S6,split50,ss1,ABER,0N,TP,194.0054112709969,16.842578183530623,-0.249428320791754
S6,split50,ss2,ABER,0N,TP,194.17250903987207,12.939398206936476,-0.2525284336678189
S6,split50,ss3,ABER,0N,TP,198.80298606694848,18.98731911599405,-0.3404859261520725
S6,split50,ss4,ABER,0N,TP,200.55019928124503,22.712111789314427,-0.3748836254890481
S6,split50,ss1,ABER,20N,SP,183.717400948898,4.774880710295803,0.0649720790621879
S6,split50,ss2,ABER,20N,SP,170.6235521941781,9.582036185309436,-0.1650831441434536
S6,split50,ss3,ABER,20N,SP,155.87630634140976,14.122237030490291,-0.4477272179769885
S6,split50,ss4,ABER,20N,SP,149.837582287345,9.031052799199587,-0.5811361071399606
S6,split50,ss1,ABER,20N,TP,190.83919079740312,14.675318854148085,-0.1914691939852567
S6,split50,ss2,ABER,20N,TP,194.9365035682929,13.346923133258333,-0.2667611550534391
S6,split50,ss3,ABER,20N,TP,201.2983141047623,21.478073851919053,-0.3898493330701026
S6,split50,ss4,ABER,20N,TP,202.6022691829989,23.831772531850543,-0.4163014265018394
S6,split50,ss1,ABER,40N,SP,180.5433495048646,5.922556255958343,0.0094835221407477
S6,split50,ss2,ABER,40N,SP,167.1771312940203,10.571797440532546,-0.2276133846468836
S6,split50,ss3,ABER,40N,SP,154.51114402338226,12.074441016494603,-0.4766677383837444
S6,split50,ss4,ABER,40N,SP,147.89786869862533,7.341339348730971,-0.627350654528533
S6,split50,ss1,ABER,40N,TP,197.65718851186185,15.203807089937548,-0.3183176010234237
S6,split50,ss2,ABER,40N,TP,196.1405220892772,10.414808988987366,-0.2894014898715815
S6,split50,ss3,ABER,40N,TP,202.49838395213345,20.321614354631546,-0.4141805181289781
S6,split50,ss4,ABER,40N,TP,220.10693450186568,24.07311018239939,-0.8422850640322299
S6,split50,ss1,APP,0N,SP,181.9313103882827,8.885872512150385,0.0337204973180021
S6,split50,ss2,APP,0N,SP,169.05117400973313,13.194812315554884,-0.193442528977196
S6,split50,ss3,APP,0N,SP,154.85467186061302,9.102427829245196,-0.4693993098764639
S6,split50,ss4,APP,0N,SP,155.2214647776101,-1.2510986470523016,-0.4616178050063113
S6,split50,ss1,APP,0N,TP,189.49253719366885,24.376444619241678,-0.1672087139798205
S6,split50,ss2,APP,0N,TP,192.95272121591327,23.55296763707434,-0.2299992043412377
S6,split50,ss3,APP,0N,TP,180.1840963210268,21.18113221416543,-0.0032130979998073
S6,split50,ss4,APP,0N,TP,181.0352120414061,22.80415529098531,-0.0180698249046596
S6,split50,ss1,APP,20N,SP,181.30260066161344,10.442970181443815,0.0227385881140575
S6,split50,ss2,APP,20N,SP,172.65726926181924,12.601474742156102,-0.128772230700895
S6,split50,ss3,APP,20N,SP,151.9104768370878,5.677805802397022,-0.5337153083871757
S6,split50,ss4,APP,20N,SP,156.7980328135781,-3.770023198216771,-0.4286429929915139
S6,split50,ss1,APP,20N,TP,187.2765491323161,24.954227852430687,-0.1276869647086657
S6,split50,ss2,APP,20N,TP,188.19972182695844,23.24154682694465,-0.144097245488688
S6,split50,ss3,APP,20N,TP,178.09298736715115,21.78612065259312,0.0332959453258015
S6,split50,ss4,APP,20N,TP,189.2781573375909,23.723578927826622,-0.1633649217516033
S6,split50,ss1,APP,40N,SP,181.808966067757,10.515173772654654,0.031582908766841
S6,split50,ss2,APP,40N,SP,168.42567455698102,15.452320522034588,-0.2048035762841828
S6,split50,ss3,APP,40N,SP,149.84292955787797,2.017727483336054,-0.5810113397796715
S6,split50,ss4,APP,40N,SP,152.29435221287034,-5.070062259801916,-0.5251389794253671
S6,split50,ss1,APP,40N,TP,187.719731493054,24.59802681195212,-0.1355559959316289
S6,split50,ss2,APP,40N,TP,190.25853738452724,23.82848032790458,-0.1809833394502914
S6,split50,ss3,APP,40N,TP,179.56513165229086,21.500281183832517,0.0075900302254721
S6,split50,ss4,APP,40N,TP,191.3028738087733,23.11038583190743,-0.1998718783288817
S7,split50,ss1,abd0,0N,SP,197.7409286166656,-1.035636471768412,0.3199705302256904
S7,split50,ss2,abd0,0N,SP,188.4733947691972,-8.029666523126924,0.1489782411285868
S7,split50,ss3,abd0,0N,SP,167.1605650744505,-12.809528784383312,-0.2279183350099135
S7,split50,ss4,abd0,0N,SP,159.00839913814286,-17.201449833206546,-0.3836859521757166
S7,split50,ss1,abd0,0N,TP,174.89516709533316,22.740377800962523,0.0893326449649462
S7,split50,ss2,abd0,0N,TP,167.70676414583428,20.921675906631236,0.2179115946600733
S7,split50,ss3,abd0,0N,TP,166.34680626779473,17.18282847593039,0.2429084254586955
S7,split50,ss4,abd0,0N,TP,167.590291977573,12.932929665497612,0.2200418936212856
S7,split50,ss1,abd0,20N,SP,195.8983832598817,-1.2801884183773156,0.2848394139336775
S7,split50,ss2,abd0,20N,SP,188.2529846104724,-9.26687954314072,0.1450594612920556
S7,split50,ss3,abd0,20N,SP,173.76075711670316,-26.75094453211579,-0.1093278166159928
S7,split50,ss4,abd0,20N,SP,153.15631448901203,-11.58583857199769,-0.5060803810721366
S7,split50,ss1,abd0,20N,TP,175.8315431319578,21.65993612488345,0.0728819315199839
S7,split50,ss2,abd0,20N,TP,167.905836841799,20.249419366498863,0.2142748724886614
S7,split50,ss3,abd0,20N,TP,167.31168059465222,16.066688032922148,0.2251455243147014
S7,split50,ss4,abd0,20N,TP,165.69559957406642,13.850977542698717,0.254978610130435
S7,split50,ss1,abd0,40N,SP,195.0905655669181,-0.4909640384104657,0.2696448798290735
S7,split50,ss2,abd0,40N,SP,188.9974336284203,-9.489006000211706,0.158339327430855
S7,split50,ss3,abd0,40N,SP,176.47107707832456,-27.78030017061256,-0.0615609782116287
S7,split50,ss4,abd0,40N,SP,153.02663627419022,-12.164253143644777,-0.5089399765297972
S7,split50,ss1,abd0,40N,TP,175.93997932439714,21.88876889143161,0.0709795701624183
S7,split50,ss2,abd0,40N,TP,168.2520410748071,19.043810615376067,0.2079631347127575
S7,split50,ss3,abd0,40N,TP,168.17655976204006,15.350510247072023,0.2093378852608399
S7,split50,ss4,abd0,40N,TP,166.8467592320424,12.980767333229812,0.2336870485131268
S7,split50,ss1,abd90,0N,SP,204.84743634210025,-10.666925839815834,0.4630721179906824
S7,split50,ss2,abd90,0N,SP,196.05776518626533,-16.31088385863763,0.2878458529269629
S7,split50,ss3,abd90,0N,SP,179.78396569875002,-22.89778958629307,-0.003755084319785
S7,split50,ss4,abd90,0N,SP,165.23842574030687,-22.38570882302001,-0.2634868682140014
S7,split50,ss1,abd90,0N,TP,177.7605193342363,22.443621557221626,0.0391062278934679
S7,split50,ss2,abd90,0N,TP,167.40033882657835,22.14231217197585,0.2235202737963658
S7,split50,ss3,abd90,0N,TP,168.7273000170705,15.521453625072626,0.1993242649868161
S7,split50,ss4,abd90,0N,TP,168.91450891132337,11.94980772499149,0.1959292376118538
S7,split50,ss1,abd90,20N,SP,201.0163898389144,-10.132424219600622,0.3841922786454509
S7,split50,ss2,abd90,20N,SP,193.74151182064747,-16.599350162772573,0.244541431615351
S7,split50,ss3,abd90,20N,SP,178.29933474505634,-23.49706839051424,-0.0296909282525277
S7,split50,ss4,abd90,20N,SP,162.5136323079638,-21.01000013613996,-0.3149884366439466
S7,split50,ss1,abd90,20N,TP,176.1938952385475,23.892808865001285,0.0665269457087827
