 ,Area,Mean,Min,Max,X,Y
1,0,113,113,113,394.000,608.000
2,0,144,144,144,383.500,865.500
3,0,245,245,245,81.500,903.500
4,0,103,103,103,203.500,853.500
5,0,103,103,103,305.500,623.500
