 ,Area,Mean,Min,Max,X,Y
1,0,255,255,255,590.000,507.000
2,0,233,233,233,611.167,517.500
3,0,140,140,140,629.167,532.833
4,0,92,92,92,649.167,560.167
5,0,100,100,100,662.500,587.500
6,0,87,87,87,667.833,624.167
7,0,109,109,109,662.500,656.833
8,0,142,142,142,641.833,690.167
