 ,Area,Mean,Min,Max,X,Y
1,0,255,255,255,709.000,358.000
2,0,174,174,174,655.833,382.167
3,0,108,108,108,625.167,408.833
4,0,72,72,72,598.500,436.833
5,0,89,89,89,571.833,486.167
6,0,25,25,25,575.833,562.167
7,0,163,163,163,599.833,631.500
8,0,223,223,223,633.167,658.167
