 ,Area,Mean,Min,Max,X,Y
1,0,239,239,239,630.000,506.000
2,0,186,186,186,589.500,525.500
3,0,23,23,23,545.500,553.500
4,0,15,15,15,513.500,591.500
5,0,13,13,13,491.500,637.500
6,0,14,14,14,481.500,693.500
7,0,31,31,31,491.500,739.500
8,0,50,50,50,511.500,793.500
