 ,Area,Mean,Min,Max,X,Y
1,0,95,95,95,384.000,490.000
2,0,27,27,27,299.500,171.500
3,0,75,75,75,726.167,509.500
4,0,68,68,68,752.167,527.500
5,0,254,254,254,778.167,515.500
6,0,127,127,127,774.833,482.167
7,0,59,59,59,748.833,473.500
