 ,Area,Mean,Min,Max,X,Y
1,0,132,132,132,23.500,477.500
2,0,87,87,87,83.500,519.500
3,0,92,92,92,137.500,555.500
4,0,67,67,67,211.500,583.500
5,0,66,66,66,325.500,593.500
6,0,131,131,131,417.500,575.500
7,0,29,29,29,505.500,517.500
8,0,11,11,11,551.500,459.500
9,0,9,9,9,587.500,389.500
10,0,18,18,18,607.500,297.500
