 ,Area,Mean,Min,Max,X,Y
1,0,91,91,91,672.000,502.000
2,0,83,83,83,727.500,771.500
3,0,98,98,98,758.167,771.500
4,0,243,243,243,848.833,494.167
5,0,133,133,133,963.500,567.500
6,0,243,243,243,962.167,840.833
