 ,Area,Mean,Min,Max,X,Y
1,0,241,241,241,616.000,547.000
2,0,199,199,199,581.167,558.833
3,0,181,181,181,557.167,580.167
4,0,166,166,166,539.167,607.500
5,0,79,79,79,527.833,635.500
6,0,66,66,66,524.500,680.833
7,0,62,62,62,531.167,716.167
8,0,72,72,72,546.500,745.500
9,0,90,90,90,583.167,779.500
