 ,Area,Mean,Min,Max,X,Y
1,0,250,250,250,579.000,525.000
2,0,18,18,18,541.833,555.500
3,0,32,32,32,509.833,604.833
4,0,27,27,27,489.833,659.500
5,0,13,13,13,488.500,722.167
6,0,54,54,54,511.167,794.167
7,0,255,255,255,628.500,508.833
