 ,Area,Mean,Min,Max,X,Y
1,0,21,21,21,637.000,604.000
2,0,26,26,26,651.500,642.500
3,0,32,32,32,654.500,685.500
4,0,38,38,38,647.500,724.500
5,0,28,28,28,630.500,759.500
6,0,13,13,13,609.500,781.500
7,0,20,20,20,582.500,801.500
8,0,48,48,48,558.500,817.500
