 ,Area,Mean,Min,Max,X,Y
1,0,76,76,76,18.000,450.000
2,0,50,50,50,55.500,497.500
3,0,35,35,35,113.500,545.500
4,0,105,105,105,191.500,589.500
5,0,59,59,59,281.500,603.500
6,0,95,95,95,371.500,597.500
7,0,78,78,78,471.500,553.500
8,0,22,22,22,521.500,507.500
9,0,15,15,15,565.500,437.500
10,0,12,12,12,593.500,359.500
