 ,Area,Mean,Min,Max,X,Y
1,0,103,103,103,128.000,614.000
2,0,74,74,74,181.500,615.500
3,0,60,60,60,241.500,603.500
4,0,102,102,102,295.500,579.500
5,0,57,57,57,329.500,545.500
6,0,98,98,98,363.500,495.500
7,0,56,56,56,383.500,445.500
8,0,50,50,50,371.500,389.500
9,0,60,60,60,351.500,317.500
10,0,6,6,6,307.500,263.500
