 ,Area,Mean,Min,Max,X,Y
1,0,109,109,109,220.000,212.000
2,0,139,139,139,269.500,255.500
3,0,91,91,91,289.500,301.500
4,0,42,42,42,311.500,377.500
5,0,37,37,37,311.500,435.500
6,0,34,34,34,289.500,479.500
7,0,15,15,15,253.500,527.500
8,0,69,69,69,193.500,555.500
