 ,Area,Mean,Min,Max,X,Y
1,0,167,167,167,18.000,721.000
2,0,169,169,169,84.833,724.833
3,0,145,145,145,154.167,711.500
4,0,172,172,172,226.167,679.500
5,0,178,178,178,268.833,642.167
6,0,224,224,224,306.167,592.833
7,0,193,193,193,338.167,500.833
8,0,128,128,128,327.500,396.833
9,0,155,155,155,299.500,336.833
10,0,214,214,214,259.500,284.833
11,0,137,137,137,192.833,235.500
