 ,Area,Mean,Min,Max,X,Y
1,0,100,100,100,554.000,274.000
2,0,109,109,109,595.500,337.500
3,0,156,156,156,641.500,397.500
4,0,101,101,101,665.500,485.500
5,0,111,111,111,651.500,573.500
6,0,183,183,183,611.500,633.500
7,0,89,89,89,571.500,673.500
8,0,57,57,57,521.500,695.500
9,0,138,138,138,455.500,721.500
10,0,214,214,214,371.500,723.500
